conversation_id,conversation_text,argument_objects,dropped_units
29898,"F1: [2023/05/16 16:57:15 GMT+0000] Well we thought she'd left about an hour earlier. F3: Yeah, she didn't, we messed up. F1: No, but it said, an hour before closing. F3: Yeah, but the F1: I guess we don't specifically know when closing was. F3: Oh, you're right. F2: Why would we write 2:30 if we didn't know it? I think we must have F1: Because we assumed 3:30 here, it was shut. [00:00:25]: [voices overlap] F2: written an hour before. It makes me think we F3: No, no, an hour's correct, I think she did, it sounded like she left that early. F1: 'Last person at the bar the night Nick died, left maybe an hour before closing time, which is late for her.' F2: Yeah. F3: And that is probably the closing time, that's, yeah, we assume that this is closing time. F1: Right. F2: So she left the pub at 2:30, but yet she was in the car at 3:30 without her lights on? F3: Yeah. F1: On the street, so it was weird. F2: Of the bar. F1: Aha. F2: So she could have been, actually she was on the street, and he saw something at that time, I mean it could be her. She's F1: She could be the devil that's taunting him, although that's weird, but maybe. F3: Okay. So F2: And so we think, there's a possibility that Donna, and Donna's the Estate Agent, isn't she? F1: [00:00:59]:Yeah.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""3/0""}, {""reason"": ""Hypothesising"", ""id"": 1, ""text"": ""we thought she'd left about an hour earlier""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""we messed up""}, {""reason"": ""Assertive Questioning"", ""id"": 3, ""text"": ""if we didn't know it""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""30 here, it was shut""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""it sounded like she left that early""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""Last person at the bar the night Nick died, left maybe an hour before closing time, which is late for her""}, {""reason"": ""Assertive Questioning"", ""id"": 7, ""text"": ""30 without her lights on""}, {""reason"": ""Asserting"", ""id"": 8, ""text"": ""On the street""}, {""reason"": ""Asserting"", ""id"": 9, ""text"": ""it was weird""}, {""reason"": ""Asserting"", ""id"": 10, ""text"": ""he saw something at that time""}, {""reason"": ""Hypothesising"", ""id"": 11, ""text"": ""it could be her""}], ""relations"": [{""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 3, ""type"": ""support""}, {""source_id"": 6, ""target_id"": 5, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 3, ""type"": ""support""}, {""source_id"": 8, ""target_id"": 7, ""type"": ""support""}, {""source_id"": 9, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 9, ""target_id"": 7, ""type"": ""support""}, {""source_id"": 9, ""target_id"": 8, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 0, ""type"": ""attack""}, {""source_id"": 11, ""target_id"": 10, ""type"": ""support""}, {""source_id"": 11, ""target_id"": 8, ""type"": ""support""}]}",0
29919,"Part 86: F1: [2023/05/16 18:03:57 GMT+0000] [inaudible] tracker, so that's this thing. F2: Okay. F1: But I F2: So it could be, 'I took a picture,' this is a picture. So this is picture one. F3: Hi there, a lot of space, sitting nervously. F2: But maybe that's to disprove it's her. Maybe it's to prove it wasn't her boot and it was his boot. So it proves that it's not her. F1: Yeah, maybe it was to say it couldn't be her boots. F2: Yeah. F3: I think it's just not Joan, I think it's F2: So I think it's to disprove, it wasn't her boots that were there. F1: These are men's boots, right? So F2: Do we know where we got this picture from? F3: So how do we do this code? F1: Let me just look through this again. F2: So I think he went and changed his [inaudible] [00:00:53]: and then he was going to talk to her about theI can't see that we've got any more clues. F1: Silver Lincoln? F3: Yeah, that's Donna. F1: Donna. F3: And it just confirms that he actually gave the ticket F2: So who, oh so she was nicked on a road at a certain time when the murder happened, so it couldn't have been F3: Three thirty-one. F2: she wasn't at the pub, scaring him through the window, [00:01:21]: he couldn't have chased her","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""this is a picture""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""this is picture one""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""it's her. Maybe it's to prove it wasn't her boot and it was his""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""it proves that it's not her""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""Yeah""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""it just confirms that he actually gave the ticket""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""she was nicked on a road at a certain time when the murder happened""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""it couldn't have been""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 6, ""target_id"": 5, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}]}",0
29782,"F1 [2023/05/12 18:19:00 GMT+0000]: Okay, this isn't putting anything together. Butso I think he died on the 7th of December, shortly after half past three in the morning. So, this is the person that he chased off into the wilderness, after which he died. So, that's good to know. It looks like, like if this person, Mia Rumer, is telling the truth, then it probably, it seems like there's an alibi for that crazy rich woman, but I don't know if that's the case. So M1: Can I take this? F1: Yeah. So, I think, these are, am I right in thinking these are the four people? F2: Yeah, I think those are the suspects. F1 [00:01:55]: So, Donna, Joan, Chris M1: Chris and Cherie. F1: and Cherie. Okay. So, if Donna is theno, not Donna, the other oneJoan. Okay, so, it seems like Joan is the one who is at this, the Devil thing. And so, she seems to be the person leaving, like, weird dead animals around. F2: Uh-huh. Is she also the one, then, protesting the sale of the land? F1: I think so. Shewhere's the newspaper gone? F2: Is it underneath? F1: We lost it. Or, do you have it? M1: I have the messages, and the, which one do you? F1: There it is. M1: I have not yet read that. F2: Okay. Because she mentions the cause at the event on the 7th, in the woods. F1: So, we've got motive. I can't spell, opportunity. How many Ps are in opportunity? F2: I don't know. F1: So, have we found this opportunity. No, it's in the other one. There we go, there's two. Okay, so F2: Yeah, so it looks like she has motive, but it doesn't look like she had the opportunity to do it. F1: Okay, so yeah, so she was at the, like, this is assuming that the message is accurate, but F2: Yeah, and it's not, to cover the tracks. F1: Yeah, but probably, no. F2: Uh-huh. F1 [00:03:00]: Especially if the woman who posted the message says that she heard something at about the time that the murder happened.","{""argument_units"": [{""reason"": ""Hypothesising"", ""id"": 0, ""text"": ""Mia Rumer, is telling the truth""}, {""reason"": ""Hypothesising"", ""id"": 1, ""text"": ""an alibi for that crazy rich woman""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""she mentions the cause at the event on the 7th, in the woods""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""got motive""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""she has motive""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""the message is accurate""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""not, to cover the tracks""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""the woman who posted the message says that she heard something at about the time that the murder happened""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 4, ""type"": ""support""}, {""source_id"": 6, ""target_id"": 5, ""type"": ""attack""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}]}",0
29933,"Part 105:F3: [2023/05/16 18:31:06 GMT+0000] She might have driven back to the place, right? If she borrowed the car, that means she wanted to have the car for like, a reason, right? So she might have driven back. F2: Well [inaudible] [00:00:20]: if she had the car, he couldn't have had his boots on. So that is her. F3: Ooh. F1: Yeah. F2: So he didn't have the boots that night, if she's got, oh when's the date on this? F3: No wait, I mean, he could have added the boots later. There's no date. He could have added the boots in the car later, right, you know what I mean, when the photo was taken? F2: So what's the significance of her borrowing the car? F3: So it's a Toyota Prius. It doesn't say the colour. Collision? F1: Personal. Yeah, so he had his official vehicle probably, the Dodge, and then he had this. F3: Yeah. F2: Registration. F3: So this kind of indicates that she might have wanted to go back to, like she was staying with her friends, but she didn't really stay the whole night. F2: Oh yeah, has she got a car? F3: [00:01:01]: [inaudible]. F1: He replied, yes, right, he said, 'Anytime.' F2: Oh yeah, so her silver Mercedes, maybe she's trying to get him nicked rather than her, maybe, she's a clever woman, they said she's quite cool and calculating. F3: So what was F2: I think she wanted to get out of the small town. I think sheshe's polished, and I think she was taking everybody for a ride. I think once she got that think sold, she [inaudible] [00:01:29]: Mercedes","{""argument_units"": [{""reason"": ""Assertive Questioning"", ""id"": 0, ""text"": ""She might have driven back to the place, right""}, {""reason"": ""Assertive Questioning"", ""id"": 1, ""text"": ""If she borrowed the car, that means she wanted to have the car for like, a reason, right""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""she had the car""}, {""reason"": ""Hypothesising"", ""id"": 3, ""text"": ""he couldn't have had his boots on""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""he didn't have the boots that night""}, {""reason"": ""Hypothesising"", ""id"": 5, ""text"": ""he could have added the boots later""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""trying to get him nicked rather than her, maybe""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""quite cool and calculating""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 3, ""type"": ""attack""}, {""source_id"": 4, ""target_id"": 2, ""type"": ""support""}]}",0
27799,"Part 7: F1 [2023/05/17 15:16:04 GMT+0000]: Okay. So literally not a lot from this article about his death, other than the sheriff's office are just basically not interested, and it was they're ruling it an accident. They spoke to Sheriff Webster, his wife, who said, I have faith in the sheriff's office. So that's dodgy. If everyone else thinks he's been killed. M2: Mmm. M1: Mmm. F1: He was the love of my life. Erm, and soin July he'd reported burglaries, and a series of fires, and then he called the police ten times between the 1st of September and the 7th of December. When did he die? Where's the police report? Have we got one? Oh, well M1: Yeah. We shouldmaybe we should indeed just start gathering some M2: In some kind of systematic way. M1: some facts about the case. F1: Oh, he died on the 7th of December. M1: And he made complaints until then? F1: He made ten complaints to the sheriff's office between the 1st of September and the 7th of December. M1: Okay. And he died on the 7th. F1: So he died on the 7th. M1: So there was a F1: So there was a lot of incidents leading up to that. M1: An extramarital F1: Okay M1 [00:02:06]: extramarital relationship?","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""I have faith in the sheriff's office""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""everyone else thinks he's been killed""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""He was the love of my life""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""he called the police ten times between the 1st of September and the 7th of December""}, {""reason"": ""Pure Questioning"", ""id"": 4, ""text"": ""When did he die""}, {""reason"": ""Pure Questioning"", ""id"": 5, ""text"": ""the police report""}, {""reason"": ""Pure Questioning"", ""id"": 6, ""text"": ""Have we got one""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""maybe we should indeed just start gathering some""}, {""reason"": ""Asserting"", ""id"": 8, ""text"": ""he died on the 7th of December""}, {""reason"": ""Asserting"", ""id"": 9, ""text"": ""So there was a lot of incidents leading up to that""}], ""relations"": [{""source_id"": 7, ""target_id"": 4, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 5, ""type"": ""support""}, {""source_id"": 9, ""target_id"": 3, ""type"": ""support""}, {""source_id"": 9, ""target_id"": 8, ""type"": ""support""}]}",0
29911,"Part 78: F2: [2023/05/16 17:54:39 GMT+0000] And I think they used her wackiness to intimidate him, and then think it was her, and it was them. F1: I don't think she was the devil, though, like I think someone else was trying to make it seem like he was going crazy. F2: No, I think someone else was, yeah, I agree. I agree. F3: So what about the Donna though? F2: Well Donna left this, with F3: Yeah, what did she say? F2: Well, with this Wednesday about land, Devil's Well. Oh, maybe he was asking her? She wasn't the people selling it, because it was another company outside, of course it was, 'cause they were doing it secretly. So he might have gone to her for some help and advice? F1: Maybe she found out, because she's a Real Estate agent, maybe she found out there was someone selling it, and wanted to tell him? F2: Said, phone me, and we'll talk about it. So, at the moment, she still looks like an ally, rather than, I thought an Estate Agent was a baddy, but I'm not sure F3: Yeah, not that I'm quite sure of, but I don't see the reason for [00:00:25]: her to be","{""argument_units"": [{""reason"": ""Hypothesising"", ""id"": 0, ""text"": ""I don't think she was the devil""}, {""reason"": ""Hypothesising"", ""id"": 1, ""text"": ""I think someone else was trying to make it seem like he was going crazy""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""She wasn't the people selling it""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""it was another company outside""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""they were doing it secretly""}, {""reason"": ""Hypothesising"", ""id"": 5, ""text"": ""he might have gone to her for some help and advice""}, {""reason"": ""Hypothesising"", ""id"": 6, ""text"": ""Maybe she found out""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""phone me, and we'll talk about it""}, {""reason"": ""Asserting"", ""id"": 8, ""text"": ""at the moment, she still looks like an ally, rather than, I thought an Estate Agent was a baddy""}, {""reason"": ""Asserting"", ""id"": 9, ""text"": ""not sure""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 3, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 8, ""target_id"": 7, ""type"": ""support""}, {""source_id"": 9, ""target_id"": 8, ""type"": ""support""}]}",0
29842,"Part 43: M2 [2023/05/17 00:00:06 GMT+0000]: Yeah. Okay. It was her. Yeah. Yeah. Yeah. F1: Trying to make out like it was the police officer. M1: Okay. F1: I have intention No, wait a minute. I have intentionally omitted in this will to provide for my spouse. M1: Yeah. Yeah. You [00:00:14]: [voices overlap] F1: She [00:00:14]: [did?] and she gets nothing. She's got no [00:00:15]: [voices overlap] M2: [00:00:15]: [Voices overlap] knew that she was having an affair? M1: Yes. F1: I know you have never cared much for the bar, but I thought at least you still cared for me. I was a fool. [00:00:25]: [I would have thought?]. Are we agreed? M2: Yes. M1: Well, but do we have M2: Yes. M1: So there are many things we haven't used yet [00:00:33]: [voices overlap] M2: No, no [00:00:33]: [voices overlap] M1: so this M2 [00:00:34]: [Voices overlap] no, no. F1: I know. But I think that [00:00:36]: [voices overlap] M2: No, no, you've just forgotten how we used them all earlier. M1: This M2: No, that's [00:00:41]: [voices overlap] M1: This. Right? Yeah, with [00:00:42]: [voices overlap] M2: But that says it was Carmen who did it. M1: [00:00:44]: [Voices overlap]. F1: It'slisten, it's either down to Chris Thompson, who's too obvious, maybe. M2: Yeah. [00:00:50]: Yeah.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""It was her""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""Trying to make out like it was the police officer""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""No""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""I have intentionally omitted in this will to provide for my spouse""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""she gets nothing""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""Yes""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""there are many things we haven't used yet""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""just forgotten how we used them all earlier""}, {""reason"": ""Asserting"", ""id"": 8, ""text"": ""that says it was Carmen who did it""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 2, ""target_id"": 1, ""type"": ""attack""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 3, ""type"": ""support""}, {""source_id"": 6, ""target_id"": 5, ""type"": ""attack""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""attack""}, {""source_id"": 8, ""target_id"": 0, ""type"": ""support""}]}",0
29820,"Part 16: F1 [2023/05/17 15:31:34 GMT+0000]: sixth of December, he was found, and he'd been dead for four hours. So he died around 3:30. Yeah? On the 7th of December, which is here. Seventh of December M1: Seven December. F1: three-thirty. M1: Yeah. So that's F1: Sorry M1: in the morning. Right? So that's at night. F1: Yeah. M1: Yeah. Okay. F1: Oh 7:29. M1: So it's am. Yeah. F1: Coroner arrived. And this is the 7th. M1: Right. Yeah. Yeah. Yeah. F1: Okay. So on the 6th she leaves him a note. We've got her to What day is this? M1: So the Saturdaythe 7th is a Saturday. F1: It's a Saturday the 7th. Is it? M2: Sorry. Yeah. F1: So we need to talk next Wednesday. M1: Which then would be F1: Well, it's irrelevant, isn't it? M1: the 11th. M2: The 11th. Yeah. F1: She was on edge. This is the 6th, 6th of December. D-G. What is it? M1: We're going at this so chaotically. F1: I know. M2: Yes. M1: Oh, God. M2: What do you reckon? F1: I think Donna did it, but [00:01:04]: [inaudible] Last person to leave the bar. At the funeral reception, we talked. It was like a second home to her. [00:01:12]: [Inaudible]. However, everyone there could see what a special [15:32:50]: [place that they've made?]. Looked like she'd been crying [00:01:18]: [a lot?]. We talked afterwards. If only I'd been faster maybe I could have saved him. Right. Wait.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""been dead for four hours. So he""}, {""reason"": ""Assertive Questioning"", ""id"": 1, ""text"": ""30. Yeah""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""29""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""on the 6th she leaves him a note""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""the 7th is a Saturday""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""Which then would be""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""This is the 6th, 6th of December""}, {""reason"": ""Hypothesising"", ""id"": 7, ""text"": ""Donna did it""}], ""relations"": [{""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 4, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 3, ""type"": ""support""}]}",0
29864,"Part 8: F1: [2023/05/16 16:14:19 GMT+0000] 'We think this could greatly enrich our town,' said Lynch, 'But of course, if everyone is against it, the deal won't go forward.' So potential motive, did you haveyeah, we could have potential motive as something to do with the sale of the waterfall. F2: Yeah, I feel Dale Lynch, isn't totally, he said, 'If there's enough against it, it's advantageous, but if no one wants it' F1: The deal won't go forward. F2: So I don't think he's the one that's benefitting particularly, except he might have bribes, but yeah, he's sort of [00:00:46]: [voices overlap] F1: I think, just because, he was killed here, it might be a way to like, discourage the sale of the land, and make it worth less, if there had been F3: [00:00:55]: [inaudible] F1: Yeah. F2: Or I think we'll probably find out that he's got shares or [00:01:02]: [inaudible] F1: Yeah, let's see there'll be more, lots of F2: That's good, there was a lot in there. F1: I know. Hopefully that's the most heavy bit done. Well, Ella's laughing, maybe not. Okay, so we have blog posts or social media posts of some sort. So, [00:01:24]: [Mia Roma] someone from Perdition. F2: Oh, put dates. F1: Are these in American format, 6th December [00:01:30]: [inaudible]. F3: Oh for fuck's sake. F1: But it could also be the 12th June. F3: Let's see more., 12, 7 F2: Seven, 12so it looks like it's December, 'cause this is continuing on, I think it's December. F1: Yeah, I think it's December. F2: [00:01:43]: So it'syeah.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""the deal won't go forward""}, {""reason"": ""Hypothesising"", ""id"": 1, ""text"": ""potential motive, did you haveyeah, we could have""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""something to do with the sale of the waterfall""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""If there's enough against it, it's advantageous, but if no one wants""}, {""reason"": ""Hypothesising"", ""id"": 4, ""text"": ""he might have bribes""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""he was killed here""}, {""reason"": ""Hypothesising"", ""id"": 6, ""text"": ""it might be a way to like, discourage the sale of the land, and make it worth less""}, {""reason"": ""Pure Questioning"", ""id"": 7, ""text"": ""Are these in American format, 6th December""}, {""reason"": ""Asserting"", ""id"": 8, ""text"": ""it could also be the 12th June""}], ""relations"": [{""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 6, ""target_id"": 5, ""type"": ""support""}, {""source_id"": 8, ""target_id"": 7, ""type"": ""support""}]}",0
27855,"Part 41: F3: [2023/05/16 16:56:12 GMT+0000] Collision between the black and the blue car at 4.01, which is right in the middle of the time of death. F2: Oh yes. h F1: And it says, 'booked Lincoln driver for DUI, so driving under the influence, so someone [00:00:16]: [voices overlap]? F3: Collision of the blue and black car was DUI as well, right. F1: I'm also not sure, so there's, Joan drives a blue Volkswagen Beetle, but I don't know, I'm assuming it's not her? F3: No it wasn't a Volkswagen, it was a Lincoln. F2: There was a silver Lincoln tailed at C30 so that's within the time of death. F3: Who has a Lincoln? F1: Donna. F3: Donna has a Lincoln and F1: But I think it's a black Lincoln right? F2: Okay, so there's two Lincolns in this. There's a silver one at C30 traffic stops a Lincoln. F1: Yeah, so that was Donna. F3: So that was Donna, and that one wasn't Donna. F2: On lights out, oh her light were out, on that road and F1: At Country Road? F3: So she was just leaving so that's like three, so this is 3:29 or whatever, that was when Donna was leaving the place. And that's like, a few minutes later, CCTV. F2: [00:01:02]: Oh.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""booked Lincoln driver for DUI""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""driving under the influence""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""Joan drives a blue Volkswagen Beetle""}, {""reason"": ""Assertive Questioning"", ""id"": 3, ""text"": ""not her""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""a Volkswagen, it""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""There was a silver Lincoln tailed at C30""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""within the time of death""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""Donna""}, {""reason"": ""Assertive Questioning"", ""id"": 8, ""text"": ""a black Lincoln right""}, {""reason"": ""Asserting"", ""id"": 9, ""text"": ""two Lincolns in this""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""attack""}, {""source_id"": 4, ""target_id"": 3, ""type"": ""support""}, {""source_id"": 8, ""target_id"": 7, ""type"": ""attack""}, {""source_id"": 6, ""target_id"": 5, ""type"": ""support""}, {""source_id"": 9, ""target_id"": 5, ""type"": ""support""}, {""source_id"": 9, ""target_id"": 8, ""type"": ""support""}]}",0
29787,"Part 8 F1 [2023/05/12 18:32:00 GMT+0000]: Well, it sounds like she knows some kind of secret. F2: Yeah. F1: So, we need to talk about Devil's Well, about the land on Devil's Well, on Wednesday, at 11p.m. F2: Yeah. M1: Okay. F1: So, maybe she was planning M1: So, they talked, there was time, they met in the bar, and they talked about that? F2: No, she left the note, I think. Yeah, so, she left a note on her menu, and the matchbox on the counter for Nick, but he never got the chance to see it. M1: Oh, okay. But he says that, he knows who's behind the threats, and everything? F2: Yeah. M1: Okay. F1: So, maybe multiple people were threatening him, and she knows about a different one? F2: Yeah. M1: Where did you get the coding stuff? I remember there was a paper. F2: Yeah. F1: Oh, yeah, but I think it was basically just explaining that you moved the alphabet. F2: But should we just do it to see what it actually says, in case there's anything useful? F1: Yeah. M1: Yeah. F2: Is this the threatening note, or? F1: Yeah, so that's the threatening note on the poster. M1: Yeah, I wrote it down, here. F1: Oh, good. M1: But the thing is that we don't know becauseokay. F1: Okay, so we need somethingokay. Right, can Ioh. M1: Yes, I was going to use it. F1: Oh, okay. Do we have another page? I can rip my page up, because I would also like to try it. M1: Do you have one more paper? F3 [00:01:25]: I can get some.","{""argument_units"": [{""reason"": ""Hypothesising"", ""id"": 0, ""text"": ""there was time""}, {""reason"": ""Hypothesising"", ""id"": 1, ""text"": ""they talked about that""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""she left the note""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""the matchbox on the counter for Nick""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""he never got the chance to see it""}, {""reason"": ""Pure Questioning"", ""id"": 5, ""text"": ""he says that, he knows who's behind the threats, and everything""}, {""reason"": ""Assertive Questioning"", ""id"": 6, ""text"": ""maybe multiple people were threatening him""}, {""reason"": ""Assertive Questioning"", ""id"": 7, ""text"": ""she knows about a different one""}], ""relations"": [{""source_id"": 2, ""target_id"": 1, ""type"": ""attack""}, {""source_id"": 4, ""target_id"": 3, ""type"": ""attack""}, {""source_id"": 7, ""target_id"": 5, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}]}",0
